horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,pace,time,elapsed_time,progress
6,ビザンチンドリーム,3,追込,359.392,18,2.0,74.722,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,28.007,28.007,0.1973
16,メイショウタバル,8,逃げ,441.472,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,28.482,28.482,0.2007
12,マイネルエンペラー,6,逃げ,434.583,2,5.0,6.889,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,28.482,28.482,0.2007
5,クロワデュノール,3,先行,431.792,3,2.22,9.68,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,28.482,28.482,0.2007
9,コスモキュランダ,5,先行,428.471,4,4.22,13.001,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,28.482,28.482,0.2007
2,ミュージアムマイル,1,先行,428.067,5,0.0,13.405,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,28.482,28.482,0.2007
7,ファミリータイム,4,先行,426.313,6,3.22,15.158,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,28.482,28.482,0.2007
4,ミクニインスパイア,2,先行,425.963,7,1.0,15.508,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,28.482,28.482,0.2007
3,シュガークン,2,先行,425.613,8,1.22,15.858,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,28.482,28.482,0.2007
17,レガレイラ,8,先行,425.263,9,7.0,16.208,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,28.482,28.482,0.2007
18,ミステリーウェイ,8,先行,423.528,10,7.0,17.944,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,28.482,28.482,0.2007
1,ダノンデサイル,1,差し,407.561,11,0.22,33.91,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,28.482,28.482,0.2007
15,マイユニバース,7,差し,405.284,12,6.22,36.187,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,28.482,28.482,0.2007
10,ジューンテイク,5,差し,400.832,13,4.0,40.639,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,28.482,28.482,0.2007
13,シェイクユアハート,7,差し,397.399,14,6.22,44.073,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,28.482,28.482,0.2007
14,スティンガーグラス,7,差し,396.529,15,6.0,44.943,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,28.482,28.482,0.2007
11,シンエンペラー,6,差し,395.416,16,5.22,46.056,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,28.482,28.482,0.2007
8,タガノデュード,4,追込,381.522,17,3.0,59.949,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,28.482,28.482,0.2007
6,ビザンチンドリーム,3,追込,366.074,18,2.0,75.397,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,28.482,28.482,0.2007
16,メイショウタバル,8,逃げ,448.829,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,28.957,28.957,0.204
12,マイネルエンペラー,6,逃げ,441.95,2,5.0,6.879,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,28.957,28.957,0.204
5,クロワデュノール,3,先行,439.159,3,2.22,9.67,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,28.957,28.957,0.204
9,コスモキュランダ,5,先行,435.83,4,4.22,12.999,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,28.957,28.957,0.204
2,ミュージアムマイル,1,先行,435.438,5,0.0,13.392,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,28.957,28.957,0.204
7,ファミリータイム,4,先行,433.676,6,3.22,15.153,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,28.957,28.957,0.204
4,ミクニインスパイア,2,先行,433.326,7,1.0,15.503,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,28.957,28.957,0.204
3,シュガークン,2,先行,432.976,8,1.22,15.853,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,28.957,28.957,0.204
17,レガレイラ,8,先行,432.626,9,7.0,16.203,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,28.957,28.957,0.204
18,ミステリーウェイ,8,先行,430.889,10,7.0,17.94,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,28.957,28.957,0.204
1,ダノンデサイル,1,差し,414.929,11,0.22,33.901,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,28.957,28.957,0.204
15,マイユニバース,7,差し,412.651,12,6.22,36.179,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,28.957,28.957,0.204
10,ジューンテイク,5,差し,408.203,13,4.0,40.626,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,28.957,28.957,0.204
13,シェイクユアハート,7,差し,404.772,14,6.22,44.058,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,28.957,28.957,0.204
14,スティンガーグラス,7,差し,403.907,15,6.0,44.922,61.121,77.264,63.904,-0.81,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,28.957,28.957,0.204
11,シンエンペラー,6,差し,402.783,16,5.22,46.047,54.86,73.209,67.405,-0.323,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,28.957,28.957,0.204
8,タガノデュード,4,追込,388.903,17,3.0,59.927,71.2,81.806,67.839,-0.263,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,medium,28.957,28.957,0.204
6,ビザンチンドリーム,3,追込,373.452,18,2.0,75.378,58.422,76.695,59.495,-1.0,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,medium,28.957,28.957,0.204
16,メイショウタバル,8,逃げ,456.187,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,29.431,29.431,0.2074
12,マイネルエンペラー,6,逃げ,449.317,2,5.0,6.87,52.086,66.306,65.239,-0.624,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,29.431,29.431,0.2074
5,クロワデュノール,3,先行,446.526,3,2.22,9.661,84.154,89.408,83.119,1.0,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,medium,29.431,29.431,0.2074
9,コスモキュランダ,5,先行,443.19,4,4.22,12.997,64.219,71.241,74.185,0.62,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,medium,29.431,29.431,0.2074
2,ミュージアムマイル,1,先行,442.809,5,0.0,13.379,73.195,82.272,72.457,0.379,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,medium,29.431,29.431,0.2074
7,ファミリータイム,4,先行,441.039,6,3.22,15.148,60.592,73.6,69.103,-0.087,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,medium,29.431,29.431,0.2074
4,ミクニインスパイア,2,先行,440.689,7,1.0,15.498,62.769,75.093,69.397,-0.046,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,medium,29.431,29.431,0.2074
3,シュガークン,2,先行,440.339,8,1.22,15.848,52.467,61.843,64.505,-0.726,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,medium,29.431,29.431,0.2074
17,レガレイラ,8,先行,439.989,9,7.0,16.198,68.507,79.338,68.664,-0.148,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,29.431,29.431,0.2074
18,ミステリーウェイ,8,先行,438.25,10,7.0,17.937,43.76,58.039,63.926,-0.807,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,29.431,29.431,0.2074
1,ダノンデサイル,1,差し,422.296,11,0.22,33.891,79.175,85.766,77.421,1.0,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,medium,29.431,29.431,0.2074
15,マイユニバース,7,差し,420.017,12,6.22,36.17,70.558,80.631,73.863,0.575,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,29.431,29.431,0.2074
10,ジューンテイク,5,差し,415.574,13,4.0,40.613,67.114,73.771,69.824,0.013,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,29.431,29.431,0.2074
13,シェイクユアハート,7,差し,412.145,14,6.22,44.042,67.357,78.592,66.532,-0.444,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,29.431,29.431,0.2074
