horse_number,horse_name,frame,actual_running_style,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
7,ファミリータイム,4,先行,1988.611,1988.611,9,3.22,20.084,9.144,final_stretch_free,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.783,0.565,3.117,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,70.418,0.652,medium,129.593,129.593,0.913
3,シュガークン,2,先行,1983.789,1983.789,10,1.22,24.907,9.144,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.783,0.565,1.438,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.652,medium,129.593,129.593,0.913
18,ミステリーウェイ,8,先行,1982.233,1982.233,11,7.0,26.462,9.144,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.783,0.565,2.162,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.652,medium,129.593,129.593,0.913
15,マイユニバース,7,差し,1976.446,1976.446,12,6.67,32.25,9.144,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.783,0.565,19.131,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.652,medium,129.593,129.593,0.913
13,シェイクユアハート,7,差し,1973.178,1973.178,13,6.67,35.518,9.144,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.783,0.565,23.851,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.652,medium,129.593,129.593,0.913
8,タガノデュード,4,追込,1971.74,1971.74,14,3.65,36.956,9.144,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.783,0.565,41.438,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.652,medium,129.593,129.593,0.913
14,スティンガーグラス,7,差し,1969.642,1969.642,15,6.45,39.054,9.144,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.783,0.565,20.066,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.652,medium,129.593,129.593,0.913
10,ジューンテイク,5,差し,1968.152,1968.152,16,4.45,40.544,9.144,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.783,0.565,13.398,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.652,medium,129.593,129.593,0.913
11,シンエンペラー,6,差し,1956.694,1956.694,17,5.67,52.002,9.144,final_stretch_free,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.783,0.565,11.404,0.0,0.0,0.0,1.12,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,65.808,0.652,medium,129.593,129.593,0.913
6,ビザンチンドリーム,3,追込,1942.028,1942.028,18,2.65,66.668,9.144,final_stretch_free,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.783,0.565,22.683,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,73.903,0.652,medium,129.593,129.593,0.913
16,メイショウタバル,8,逃げ,2016.054,2016.054,1,7.0,0.0,9.054,final_stretch_free,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.791,0.582,1.386,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,79.207,0.666,medium,130.068,130.068,0.9164
12,マイネルエンペラー,6,逃げ,2013.144,2013.144,2,5.0,2.91,9.054,final_stretch_free,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.791,0.582,1.056,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,73.446,0.666,medium,130.068,130.068,0.9164
5,クロワデュノール,3,先行,2006.999,2006.999,3,2.22,9.054,9.054,final_stretch_free,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.791,0.582,6.067,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,84.646,0.666,medium,130.068,130.068,0.9164
2,ミュージアムマイル,1,先行,2004.332,2004.332,4,0.0,11.722,9.054,final_stretch_free,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.791,0.582,5.603,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,81.743,0.666,medium,130.068,130.068,0.9164
17,レガレイラ,8,先行,2000.873,2000.873,5,7.0,15.18,9.054,final_stretch_free,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.791,0.582,5.259,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,79.589,0.666,medium,130.068,130.068,0.9164
4,ミクニインスパイア,2,先行,1997.181,1997.181,6,1.0,18.873,9.054,final_stretch_free,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.791,0.582,3.293,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,71.038,0.666,medium,130.068,130.068,0.9164
9,コスモキュランダ,5,先行,1996.813,1996.813,7,4.22,19.24,9.054,final_stretch_free,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.791,0.582,2.814,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,69.211,0.666,medium,130.068,130.068,0.9164
1,ダノンデサイル,1,差し,1996.374,1996.374,8,0.67,19.679,9.054,final_stretch_free,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.791,0.582,29.956,0.0,0.0,0.0,1.12,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,82.822,0.666,medium,130.068,130.068,0.9164
7,ファミリータイム,4,先行,1995.995,1995.995,9,3.22,20.059,9.054,final_stretch_free,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.791,0.582,3.181,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,70.418,0.666,medium,130.068,130.068,0.9164
3,シュガークン,2,先行,1991.118,1991.118,10,1.22,24.935,9.054,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.791,0.582,1.467,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.666,medium,130.068,130.068,0.9164
18,ミステリーウェイ,8,先行,1989.575,1989.575,11,7.0,26.478,9.054,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.791,0.582,2.206,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.666,medium,130.068,130.068,0.9164
15,マイユニバース,7,差し,1984.015,1984.015,12,6.67,32.038,9.054,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.791,0.582,19.523,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.666,medium,130.068,130.068,0.9164
13,シェイクユアハート,7,差し,1980.747,1980.747,13,6.67,35.306,9.054,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.791,0.582,24.341,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.666,medium,130.068,130.068,0.9164
8,タガノデュード,4,追込,1979.309,1979.309,14,3.65,36.744,9.054,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.791,0.582,42.288,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.666,medium,130.068,130.068,0.9164
14,スティンガーグラス,7,差し,1977.211,1977.211,15,6.45,38.842,9.054,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.791,0.582,20.478,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.666,medium,130.068,130.068,0.9164
10,ジューンテイク,5,差し,1975.721,1975.721,16,4.45,40.332,9.054,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.791,0.582,13.673,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.666,medium,130.068,130.068,0.9164
11,シンエンペラー,6,差し,1964.224,1964.224,17,5.67,51.829,9.054,final_stretch_free,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.791,0.582,11.638,0.0,0.0,0.0,1.12,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,65.808,0.666,medium,130.068,130.068,0.9164
6,ビザンチンドリーム,3,追込,1949.597,1949.597,18,2.65,66.456,9.054,final_stretch_free,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.791,0.582,23.148,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,73.903,0.666,medium,130.068,130.068,0.9164
16,メイショウタバル,8,逃げ,2023.411,2023.411,1,7.0,0.0,8.964,final_stretch_free,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.799,0.599,1.414,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,79.207,0.679,medium,130.543,130.543,0.9197
12,マイネルエンペラー,6,逃げ,2020.493,2020.493,2,5.0,2.918,8.964,final_stretch_free,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.799,0.599,1.078,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,73.446,0.679,medium,130.543,130.543,0.9197
5,クロワデュノール,3,先行,2014.447,2014.447,3,2.22,8.964,8.964,final_stretch_free,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.799,0.599,6.189,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,84.646,0.679,medium,130.543,130.543,0.9197
2,ミュージアムマイル,1,先行,2011.763,2011.763,4,0.0,11.648,8.964,final_stretch_free,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.799,0.599,5.715,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,81.743,0.679,medium,130.543,130.543,0.9197
17,レガレイラ,8,先行,2008.272,2008.272,5,7.0,15.139,8.964,final_stretch_free,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.799,0.599,5.365,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,79.589,0.679,medium,130.543,130.543,0.9197
4,ミクニインスパイア,2,先行,2004.568,2004.568,6,1.0,18.843,8.964,final_stretch_free,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.799,0.599,3.359,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,71.038,0.679,medium,130.543,130.543,0.9197
9,コスモキュランダ,5,先行,2004.181,2004.181,7,4.22,19.23,8.964,final_stretch_free,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.799,0.599,2.871,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,69.211,0.679,medium,130.543,130.543,0.9197
1,ダノンデサイル,1,差し,2003.908,2003.908,8,0.67,19.504,8.964,final_stretch_free,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.799,0.599,30.558,0.0,0.0,0.0,1.12,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,82.822,0.679,medium,130.543,130.543,0.9197
7,ファミリータイム,4,先行,2003.378,2003.378,9,3.22,20.033,8.964,final_stretch_free,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.799,0.599,3.245,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,70.418,0.679,medium,130.543,130.543,0.9197
3,シュガークン,2,先行,1998.448,1998.448,10,1.22,24.963,8.964,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.799,0.599,1.497,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.679,medium,130.543,130.543,0.9197
18,ミステリーウェイ,8,先行,1996.917,1996.917,11,7.0,26.494,8.964,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.799,0.599,2.25,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.679,medium,130.543,130.543,0.9197
15,マイユニバース,7,差し,1991.549,1991.549,12,6.67,31.863,8.964,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.799,0.599,19.916,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.679,medium,130.543,130.543,0.9197
13,シェイクユアハート,7,差し,1988.281,1988.281,13,6.67,35.131,8.964,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.799,0.599,24.83,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.679,medium,130.543,130.543,0.9197
8,タガノデュード,4,追込,1986.843,1986.843,14,3.65,36.569,8.964,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.799,0.599,43.138,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.679,medium,130.543,130.543,0.9197
14,スティンガーグラス,7,差し,1984.745,1984.745,15,6.45,38.667,8.964,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.799,0.599,20.89,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.679,medium,130.543,130.543,0.9197
10,ジューンテイク,5,差し,1983.255,1983.255,16,4.45,40.157,8.964,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.799,0.599,13.948,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.679,medium,130.543,130.543,0.9197
11,シンエンペラー,6,差し,1971.755,1971.755,17,5.67,51.657,8.964,final_stretch_free,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.799,0.599,11.872,0.0,0.0,0.0,1.12,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,65.808,0.679,medium,130.543,130.543,0.9197
6,ビザンチンドリーム,3,追込,1957.131,1957.131,18,2.65,66.281,8.964,final_stretch_free,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.799,0.599,23.614,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,73.903,0.679,medium,130.543,130.543,0.9197
16,メイショウタバル,8,逃げ,2030.769,2030.769,1,7.0,0.0,8.874,final_stretch_free,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.808,0.615,1.442,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,79.207,0.692,medium,131.017,131.017,0.9231
12,マイネルエンペラー,6,逃げ,2027.843,2027.843,2,5.0,2.926,8.874,final_stretch_free,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.808,0.615,1.099,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,73.446,0.692,medium,131.017,131.017,0.9231
5,クロワデュノール,3,先行,2021.895,2021.895,3,2.22,8.874,8.874,final_stretch_free,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.808,0.615,6.31,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,84.646,0.692,medium,131.017,131.017,0.9231
2,ミュージアムマイル,1,先行,2019.194,2019.194,4,0.0,11.575,8.874,final_stretch_free,0.75,73.195,82.272,72.457,0.379,81.968,80.193,0.734,0.841,0.808,0.615,5.828,0.0,0.0,0.0,0.9,0.579,1.0,0.425,0.425,0.719,0.695,1.0,69.454,100.0,100.0,100.0,72.105,34.505,32.3,67.894,71.905,81.743,0.692,medium,131.017,131.017,0.9231
17,レガレイラ,8,先行,2015.672,2015.672,5,7.0,15.097,8.874,final_stretch_free,0.75,68.507,79.338,68.664,-0.148,79.553,77.728,0.496,0.581,0.808,0.615,5.47,0.0,0.0,0.0,0.9,0.713,1.0,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,69.599,35.1,34.0,72.611,71.905,79.589,0.692,medium,131.017,131.017,0.9231
4,ミクニインスパイア,2,先行,2011.956,2011.956,6,1.0,18.813,8.874,final_stretch_free,0.75,62.769,75.093,69.397,-0.046,72.862,70.153,-0.163,-0.218,0.808,0.615,3.425,0.0,0.0019,0.0019,0.775,0.142,1.0,0.627,0.67,0.291,0.63,1.0,62.999,92.283,89.6,89.6,54.385,35.08,33.6,71.465,29.056,71.038,0.692,medium,131.017,131.017,0.9231
9,コスモキュランダ,5,先行,2011.55,2011.55,7,4.22,19.219,8.874,final_stretch_free,0.75,64.219,71.241,74.185,0.62,67.694,64.982,-0.673,-0.763,0.808,0.615,2.927,0.0,0.0026,0.0026,0.72,-0.541,1.0,0.818,0.81,0.0,0.702,1.0,70.213,89.5,70.387,70.387,45.197,35.6075,33.3,72.359,0.0,69.211,0.692,medium,131.017,131.017,0.9231
1,ダノンデサイル,1,差し,2011.404,2011.404,8,0.67,19.365,8.874,final_stretch_free,0.75,79.175,85.766,77.421,1.0,85.881,84.179,1.0,1.25,0.808,0.615,31.161,0.0,0.0,0.0,1.12,-0.57,1.0,0.504,0.49,0.875,0.757,1.0,75.688,100.0,100.0,100.0,76.887,34.9175,33.8,83.262,87.5,82.822,0.692,medium,131.017,131.017,0.9231
7,ファミリータイム,4,先行,2010.762,2010.762,9,3.22,20.008,8.874,final_stretch_free,0.75,60.592,73.6,69.103,-0.087,71.634,68.587,-0.285,-0.383,0.808,0.615,3.309,0.0,0.0014,0.0014,0.743,-0.623,1.0,0.723,0.723,0.183,0.607,1.0,60.662,94.23,86.917,86.917,52.761,35.0575,33.8,73.561,18.254,70.418,0.692,medium,131.017,131.017,0.9231
3,シュガークン,2,先行,2005.778,2005.778,10,1.22,24.991,8.874,final_stretch_free,0.75,52.467,61.843,64.505,-0.726,60.304,58.335,-1.0,-1.25,0.808,0.615,1.526,0.0,0.0052,0.0052,0.72,-0.669,1.0,0.849,0.838,0.118,0.573,1.0,57.331,79.406,58.908,58.908,46.666,35.6325,33.9,66.835,11.765,61.175,0.692,medium,131.017,131.017,0.9231
18,ミステリーウェイ,8,先行,2004.259,2004.259,11,7.0,26.51,8.874,final_stretch_free,0.75,43.76,58.039,63.926,-0.807,56.909,54.679,-1.0,-1.25,0.808,0.615,2.295,0.0,0.0009,0.0009,0.72,-0.375,1.0,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,39.351,36.722500000000004,34.6,74.402,0.0,62.736,0.692,medium,131.017,131.017,0.9231
15,マイユニバース,7,差し,1999.045,1999.045,12,6.67,31.724,8.874,final_stretch_free,0.75,70.558,80.631,73.863,0.575,78.996,76.238,0.441,0.424,0.808,0.615,20.308,0.0,0.0,0.0,1.12,-0.769,1.0,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,61.54,35.1375,34.1,76.91,51.155,73.132,0.692,medium,131.017,131.017,0.9231
13,シェイクユアハート,7,差し,1995.777,1995.777,13,6.67,34.992,8.874,final_stretch_free,0.75,67.357,78.592,66.532,-0.444,79.129,76.992,0.454,0.504,0.808,0.615,25.319,0.0,0.0,0.0,1.12,-0.56,1.0,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,69.121,34.502500000000005,33.2,67.751,65.0,77.606,0.692,medium,131.017,131.017,0.9231
8,タガノデュード,4,追込,1994.339,1994.339,14,3.65,36.43,8.874,final_stretch_free,0.75,71.2,81.806,67.839,-0.263,84.412,83.287,0.975,1.168,0.808,0.615,43.988,0.0,0.0,0.0,1.15,0.22,1.0,0.129,0.145,0.993,0.697,1.0,69.652,100.0,100.0,100.0,81.2,34.6875,33.6,84.791,99.286,89.531,0.692,medium,131.017,131.017,0.9231
14,スティンガーグラス,7,差し,1992.241,1992.241,15,6.45,38.528,8.874,final_stretch_free,0.75,61.121,77.264,63.904,-0.81,77.795,75.301,0.323,0.325,0.808,0.615,21.301,0.0,0.0,0.0,1.12,-0.042,1.0,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,65.633,35.1675,34.2,83.553,57.659,74.019,0.692,medium,131.017,131.017,0.9231
10,ジューンテイク,5,差し,1990.751,1990.751,16,4.45,40.018,8.874,final_stretch_free,0.75,67.114,73.771,69.824,0.013,72.081,70.286,-0.24,-0.204,0.808,0.615,14.223,0.0,0.0,0.0,1.12,0.361,1.0,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,57.01,34.885,33.6,74.036,27.778,67.699,0.692,medium,131.017,131.017,0.9231
11,シンエンペラー,6,差し,1979.251,1979.251,17,5.67,51.518,8.874,final_stretch_free,0.75,54.86,73.209,67.405,-0.323,72.812,69.989,-0.168,-0.235,0.808,0.615,12.105,0.0,0.0,0.0,1.12,-0.07,1.0,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,53.464,35.275,33.1,72.975,20.476,65.808,0.692,medium,131.017,131.017,0.9231
6,ビザンチンドリーム,3,追込,1964.627,1964.627,18,2.65,66.142,8.874,final_stretch_free,0.75,58.422,76.695,59.495,-1.0,77.38,74.727,0.282,0.265,0.808,0.615,24.079,0.0,0.0,0.0,1.15,0.338,1.0,0.145,0.137,0.677,0.571,1.0,57.07,100.0,100.0,100.0,64.845,35.9325,34.9,80.526,67.698,73.903,0.692,medium,131.017,131.017,0.9231
16,メイショウタバル,8,逃げ,2038.127,2038.127,1,7.0,0.0,8.784,final_stretch_free,0.75,74.557,75.358,78.228,1.0,70.54,67.839,-0.392,-0.462,0.816,0.632,1.47,0.0429,0.0,0.0429,0.88,0.227,1.0,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,47.695,35.3675,33.1,70.858,3.968,79.207,0.706,medium,131.492,131.492,0.9264
12,マイネルエンペラー,6,逃げ,2035.193,2035.193,2,5.0,2.934,8.784,final_stretch_free,0.75,52.086,66.306,65.239,-0.624,65.202,62.995,-0.918,-0.973,0.816,0.632,1.12,0.0404,0.0,0.0404,0.88,0.09,1.0,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,47.763,35.975,35.1,82.667,10.714,73.446,0.706,medium,131.492,131.492,0.9264
5,クロワデュノール,3,先行,2029.343,2029.343,3,2.22,8.784,8.784,final_stretch_free,0.75,84.154,89.408,83.119,1.0,86.224,83.44,1.0,1.184,0.816,0.632,6.432,0.0,0.0,0.0,0.9,-0.074,1.0,0.659,0.683,0.465,0.796,1.0,79.599,100.0,100.0,100.0,66.671,34.7825,34.2,91.228,46.508,84.646,0.706,medium,131.492,131.492,0.9264
