horse_number,horse_name,frame,actual_running_style,actual_running_style_fixed,position_m,finish_position_m,rank,lane,gap_from_leader,nige_senko_gap,early_gap_range,final_stretch_start_progress,horse_ability_score,popularity_score,race_level_score,finish_score,margin_score,time_score,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,random_noise,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,early_push_score,mid_cruise_score,fade_resistance_score,sustain_speed_score,pace_resilience_score,agari_reliability,stamina,acceleration,last3f_score,late_kick_score,avg_last3f,best_last3f,last3f_consistency,late_gain_score,straight_attack_score,straight_ratio,pace,time,elapsed_time,progress
15,ルージュソリテール,8,逃げ,逃げ,1119.732,1119.732,1,7.0,0.0,12.0,0.0-8.0,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.682,78.94,1.0,64.497,61.91,-2.745,0.221,0.044,0.055,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,66.358,0.0,0.0,35.365,52.03,33.2,0.0,14.831,0.0,0.0,medium,72.241,72.241,0.6221
11,テレサ,6,先行,先行,1107.732,1107.732,2,5.22,12.0,12.0,12.0-32.0,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,55.919,74.276,0.817,63.343,62.521,0.703,0.093,0.117,0.055,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.062,0.0,0.0,31.002,50.06,34.3,0.0,8.824,0.0,0.0,medium,72.241,72.241,0.6221
13,ビップデイジー,7,先行,先行,1104.077,1104.077,3,6.22,15.655,12.0,12.0-32.0,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.045,71.191,0.466,59.948,57.539,-2.458,-0.285,-0.473,0.055,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,62.065,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,0.0,0.0,medium,72.241,72.241,0.6221
7,セキトバイースト,4,先行,先行,1100.314,1100.314,4,3.22,19.419,12.0,12.0-32.0,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.328,60.224,57.391,-2.599,-0.254,-0.491,0.055,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,0.0,0.0,medium,72.241,72.241,0.6221
9,テリオスララ,5,先行,先行,1099.773,1099.773,5,4.22,19.959,12.0,12.0-32.0,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.261,67.721,0.071,57.392,55.399,-1.539,-0.569,-0.726,0.055,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,62.083,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,0.0,0.0,medium,72.241,72.241,0.6221
10,ホールネス,5,先行,先行,1094.485,1094.485,6,4.0,25.248,12.0,12.0-32.0,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.57,63.8,-0.375,58.834,59.229,2.87,-0.409,-0.273,0.055,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,87.623,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,0.0,0.0,medium,72.241,72.241,0.6221
3,ブラウンラチェット,2,先行,先行,1089.218,1089.218,7,1.22,30.514,12.0,12.0-32.0,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.43,56.473,-1.0,51.05,49.303,-1.369,-1.0,-1.25,0.055,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,69.685,0.0,0.0,31.875,50.98,34.6,0.0,26.111,0.0,0.0,medium,72.241,72.241,0.6221
8,ニシノティアモ,4,差し,差し,1076.696,1076.696,8,3.45,43.037,12.0,42.0-75.0,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.434,76.164,1.0,69.662,68.932,-0.015,0.795,0.876,0.055,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,0.0,0.0,medium,72.241,72.241,0.6221
6,ヴァルキリーバース,3,差し,差し,1069.683,1069.683,9,2.45,50.049,12.0,42.0-75.0,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.565,72.1,0.569,73.725,73.021,0.289,1.0,1.25,0.055,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.288,0.0,0.0,51.542,49.275,33.6,0.0,74.742,0.0,0.0,medium,72.241,72.241,0.6221
5,エストゥペンダ,3,差し,差し,1064.957,1064.957,10,2.67,54.776,12.0,42.0-75.0,0.75,77.959,88.429,63.086,81.175,91.75,71.709,76.564,71.012,66.747,-0.04,74.487,73.47,-0.889,1.0,1.25,0.055,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.088,0.14,0.918,0.727,1.0,72.695,8.75,40.391,84.811,71.462,52.505,65.0,83.778,49.909,49.909,60.756,40.5625,32.4,0.0,91.786,0.0,0.0,medium,72.241,72.241,0.6221
1,マカナ,1,差し,差し,1059.463,1059.463,11,0.67,60.27,12.0,42.0-75.0,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.15,65.608,-0.169,66.412,63.951,-2.769,0.434,0.286,0.055,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,74.116,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,0.0,0.0,medium,72.241,72.241,0.6221
12,コガネノソラ,6,差し,差し,1058.117,1058.117,12,5.45,61.616,12.0,42.0-75.0,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.141,67.39,0.033,64.718,65.251,2.482,0.245,0.44,0.055,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,80.163,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,0.0,0.0,medium,72.241,72.241,0.6221
16,セントメモリーズ,8,差し,差し,1048.349,1048.349,13,7.0,71.384,12.0,42.0-75.0,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,39.993,54.522,-1.0,46.828,46.497,0.485,-1.0,-1.25,0.055,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,42.037,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,0.0,0.0,medium,72.241,72.241,0.6221
14,パラディレーヌ,7,追込,追込,1040.993,1040.993,14,6.65,78.74,12.0,70.0-110.0,0.75,71.301,69.714,89.243,61.19,71.643,80.259,70.386,56.633,70.419,0.378,66.634,67.601,2.796,0.459,0.718,0.055,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.7,0.325,0.34,0.542,0.795,1.0,79.475,32.517,54.479,84.943,76.198,56.123,65.0,78.341,0.0,0.0,47.047,49.0325,34.4,0.0,54.236,0.0,0.0,medium,72.241,72.241,0.6221
2,ウイントワイライト,1,追込,追込,1026.17,1026.17,15,0.65,93.563,12.0,70.0-110.0,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,51.961,63.767,-0.379,65.317,64.738,-0.549,0.312,0.379,0.055,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,56.493,0.0,0.0,56.872,44.625,32.5,0.0,72.579,0.0,0.0,medium,72.241,72.241,0.6221
4,ミアネーロ,2,追込,追込,1015.248,1015.248,16,1.65,104.484,12.0,70.0-110.0,0.75,56.31,64.143,76.871,34.082,49.071,57.694,54.869,48.843,54.434,-1.0,57.096,57.796,2.33,-0.602,-0.443,0.055,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.205,0.201,0.441,0.598,1.0,59.783,20.476,37.968,69.035,57.141,44.219,65.0,71.434,0.0,0.0,42.419,50.57,34.1,0.0,44.082,0.0,0.0,medium,72.241,72.241,0.6221
15,ルージュソリテール,8,逃げ,逃げ,1125.753,1125.753,1,7.0,0.0,12.0,0.0-8.0,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.682,78.94,1.0,64.497,61.91,-2.745,0.221,0.044,0.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,66.358,0.0,0.0,35.365,52.03,33.2,0.0,14.831,0.0,0.0,medium,72.629,72.629,0.6254
11,テレサ,6,先行,先行,1113.753,1113.753,2,5.22,12.0,12.0,12.0-32.0,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,55.919,74.276,0.817,63.343,62.521,0.703,0.093,0.117,0.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.062,0.0,0.0,31.002,50.06,34.3,0.0,8.824,0.0,0.0,medium,72.629,72.629,0.6254
13,ビップデイジー,7,先行,先行,1110.183,1110.183,3,6.22,15.57,12.0,12.0-32.0,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.045,71.191,0.466,59.948,57.539,-2.458,-0.285,-0.473,0.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,62.065,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,0.0,0.0,medium,72.629,72.629,0.6254
7,セキトバイースト,4,先行,先行,1106.389,1106.389,4,3.22,19.364,12.0,12.0-32.0,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.328,60.224,57.391,-2.599,-0.254,-0.491,0.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,0.0,0.0,medium,72.629,72.629,0.6254
9,テリオスララ,5,先行,先行,1105.82,1105.82,5,4.22,19.933,12.0,12.0-32.0,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.261,67.721,0.071,57.392,55.399,-1.539,-0.569,-0.726,0.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,62.083,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,0.0,0.0,medium,72.629,72.629,0.6254
10,ホールネス,5,先行,先行,1100.484,1100.484,6,4.0,25.268,12.0,12.0-32.0,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.57,63.8,-0.375,58.834,59.229,2.87,-0.409,-0.273,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,87.623,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,0.0,0.0,medium,72.629,72.629,0.6254
3,ブラウンラチェット,2,先行,先行,1095.172,1095.172,7,1.22,30.58,12.0,12.0-32.0,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.43,56.473,-1.0,51.05,49.303,-1.369,-1.0,-1.25,0.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,69.685,0.0,0.0,31.875,50.98,34.6,0.0,26.111,0.0,0.0,medium,72.629,72.629,0.6254
8,ニシノティアモ,4,差し,差し,1082.864,1082.864,8,3.45,42.889,12.0,42.0-75.0,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.434,76.164,1.0,69.662,68.932,-0.015,0.795,0.876,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,0.0,0.0,medium,72.629,72.629,0.6254
6,ヴァルキリーバース,3,差し,差し,1075.788,1075.788,9,2.45,49.964,12.0,42.0-75.0,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.565,72.1,0.569,73.725,73.021,0.289,1.0,1.25,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.288,0.0,0.0,51.542,49.275,33.6,0.0,74.742,0.0,0.0,medium,72.629,72.629,0.6254
5,エストゥペンダ,3,差し,差し,1071.009,1071.009,10,2.67,54.744,12.0,42.0-75.0,0.75,77.959,88.429,63.086,81.175,91.75,71.709,76.564,71.012,66.747,-0.04,74.487,73.47,-0.889,1.0,1.25,0.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.088,0.14,0.918,0.727,1.0,72.695,8.75,40.391,84.811,71.462,52.505,65.0,83.778,49.909,49.909,60.756,40.5625,32.4,0.0,91.786,0.0,0.0,medium,72.629,72.629,0.6254
1,マカナ,1,差し,差し,1065.489,1065.489,11,0.67,60.264,12.0,42.0-75.0,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.15,65.608,-0.169,66.412,63.951,-2.769,0.434,0.286,0.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,74.116,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,0.0,0.0,medium,72.629,72.629,0.6254
12,コガネノソラ,6,差し,差し,1064.157,1064.157,12,5.45,61.595,12.0,42.0-75.0,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.141,67.39,0.033,64.718,65.251,2.482,0.245,0.44,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,80.163,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,0.0,0.0,medium,72.629,72.629,0.6254
16,セントメモリーズ,8,差し,差し,1054.319,1054.319,13,7.0,71.433,12.0,42.0-75.0,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,39.993,54.522,-1.0,46.828,46.497,0.485,-1.0,-1.25,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,42.037,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,0.0,0.0,medium,72.629,72.629,0.6254
14,パラディレーヌ,7,追込,追込,1047.083,1047.083,14,6.65,78.669,12.0,70.0-110.0,0.75,71.301,69.714,89.243,61.19,71.643,80.259,70.386,56.633,70.419,0.378,66.634,67.601,2.796,0.459,0.718,0.064,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.7,0.325,0.34,0.542,0.795,1.0,79.475,32.517,54.479,84.943,76.198,56.123,65.0,78.341,0.0,0.0,47.047,49.0325,34.4,0.0,54.236,0.0,0.0,medium,72.629,72.629,0.6254
2,ウイントワイライト,1,追込,追込,1032.2,1032.2,15,0.65,93.553,12.0,70.0-110.0,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,51.961,63.767,-0.379,65.317,64.738,-0.549,0.312,0.379,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,56.493,0.0,0.0,56.872,44.625,32.5,0.0,72.579,0.0,0.0,medium,72.629,72.629,0.6254
4,ミアネーロ,2,追込,追込,1021.206,1021.206,16,1.65,104.546,12.0,70.0-110.0,0.75,56.31,64.143,76.871,34.082,49.071,57.694,54.869,48.843,54.434,-1.0,57.096,57.796,2.33,-0.602,-0.443,0.064,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.205,0.201,0.441,0.598,1.0,59.783,20.476,37.968,69.035,57.141,44.219,65.0,71.434,0.0,0.0,42.419,50.57,34.1,0.0,44.082,0.0,0.0,medium,72.629,72.629,0.6254
15,ルージュソリテール,8,逃げ,逃げ,1131.773,1131.773,1,7.0,0.0,12.0,0.0-8.0,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.682,78.94,1.0,64.497,61.91,-2.745,0.221,0.044,0.072,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,66.358,0.0,0.0,35.365,52.03,33.2,0.0,14.831,0.0,0.0,medium,73.018,73.018,0.6288
11,テレサ,6,先行,先行,1119.773,1119.773,2,5.22,12.0,12.0,12.0-32.0,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,55.919,74.276,0.817,63.343,62.521,0.703,0.093,0.117,0.072,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.062,0.0,0.0,31.002,50.06,34.3,0.0,8.824,0.0,0.0,medium,73.018,73.018,0.6288
13,ビップデイジー,7,先行,先行,1116.289,1116.289,3,6.22,15.484,12.0,12.0-32.0,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.045,71.191,0.466,59.948,57.539,-2.458,-0.285,-0.473,0.072,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,62.065,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,0.0,0.0,medium,73.018,73.018,0.6288
7,セキトバイースト,4,先行,先行,1112.464,1112.464,4,3.22,19.308,12.0,12.0-32.0,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.328,60.224,57.391,-2.599,-0.254,-0.491,0.072,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,0.0,0.0,medium,73.018,73.018,0.6288
9,テリオスララ,5,先行,先行,1111.866,1111.866,5,4.22,19.907,12.0,12.0-32.0,0.75,62.736,69.714,69.8,46.956,60.379,73.614,61.48,50.261,67.721,0.071,57.392,55.399,-1.539,-0.569,-0.726,0.072,0.0,0.0,0.0,0.0,0.0,1.0,-0.541,0.7,0.804,0.785,0.0,0.726,1.0,72.649,80.404,75.883,60.475,64.98,63.462,65.0,62.083,0.0,0.0,30.735,53.4025,33.2,0.0,0.0,0.0,0.0,medium,73.018,73.018,0.6288
10,ホールネス,5,先行,先行,1106.484,1106.484,6,4.0,25.288,12.0,12.0-32.0,0.75,59.069,60.214,85.9,49.038,50.986,59.868,57.483,53.57,63.8,-0.375,58.834,59.229,2.87,-0.409,-0.273,0.072,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.7,0.628,0.628,0.209,0.598,1.0,59.798,62.847,61.475,61.899,59.287,54.342,65.0,87.623,0.0,0.0,29.207,49.894999999999996,34.4,0.0,20.882,0.0,0.0,medium,73.018,73.018,0.6288
3,ブラウンラチェット,2,先行,先行,1101.126,1101.126,7,1.22,30.647,12.0,12.0-32.0,0.75,49.706,43.143,88.129,30.992,39.943,55.666,48.669,45.43,56.473,-1.0,51.05,49.303,-1.369,-1.0,-1.25,0.072,0.0,0.0,0.0,0.0,0.0,1.0,-0.669,0.7,0.635,0.591,0.261,0.555,1.0,55.523,63.507,57.47,48.349,54.363,52.362,65.0,69.685,0.0,0.0,31.875,50.98,34.6,0.0,26.111,0.0,0.0,medium,73.018,73.018,0.6288
8,ニシノティアモ,4,差し,差し,1089.031,1089.031,8,3.45,42.741,12.0,42.0-75.0,0.75,79.242,83.214,79.486,80.05,87.5,81.203,77.909,58.434,76.164,1.0,69.662,68.932,-0.015,0.795,0.876,0.072,0.0,0.0,0.0,0.0,0.0,1.0,0.22,0.7,0.682,0.663,0.519,0.803,1.0,80.27,68.16,72.578,83.675,77.904,68.359,65.0,72.81,0.0,0.0,46.306,52.3,33.1,0.0,51.875,0.0,0.0,medium,73.018,73.018,0.6288
6,ヴァルキリーバース,3,差し,差し,1081.893,1081.893,9,2.45,49.879,12.0,42.0-75.0,0.75,77.485,81.0,63.029,88.571,95.129,72.912,77.215,62.565,72.1,0.569,73.725,73.021,0.289,1.0,1.25,0.072,0.0,0.0,0.0,0.0,0.0,1.0,0.338,0.7,0.443,0.554,0.747,0.705,1.0,70.469,44.287,62.186,84.382,70.389,63.243,65.0,86.288,0.0,0.0,51.542,49.275,33.6,0.0,74.742,0.0,0.0,medium,73.018,73.018,0.6288
5,エストゥペンダ,3,差し,差し,1077.061,1077.061,10,2.67,54.712,12.0,42.0-75.0,0.75,77.959,88.429,63.086,81.175,91.75,71.709,76.564,71.012,66.747,-0.04,74.487,73.47,-0.889,1.0,1.25,0.072,0.0,0.0,0.0,0.0,0.0,1.0,-0.074,0.7,0.088,0.14,0.918,0.727,1.0,72.695,8.75,40.391,84.811,71.462,52.505,65.0,83.778,49.909,49.909,60.756,40.5625,32.4,0.0,91.786,0.0,0.0,medium,73.018,73.018,0.6288
1,マカナ,1,差し,差し,1071.515,1071.515,11,0.67,60.258,12.0,42.0-75.0,0.75,69.715,78.143,51.529,71.823,84.486,72.603,68.457,56.15,65.608,-0.169,66.412,63.951,-2.769,0.434,0.286,0.072,0.0,0.0,0.0,0.0,0.0,1.0,-0.57,0.7,0.403,0.359,0.6,0.724,1.0,72.442,40.31,52.363,80.801,67.368,54.929,65.0,74.116,0.0,0.0,46.662,48.417500000000004,33.1,0.0,60.0,0.0,0.0,medium,73.018,73.018,0.6288
12,コガネノソラ,6,差し,差し,1070.197,1070.197,12,5.45,61.575,12.0,42.0-75.0,0.75,67.43,62.5,83.486,62.946,71.364,71.538,66.754,56.141,67.39,0.033,64.718,65.251,2.482,0.245,0.44,0.072,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.7,0.436,0.438,0.45,0.712,1.0,71.231,43.573,56.151,76.634,69.168,55.597,65.0,80.163,0.0,0.0,41.615,48.6375,34.1,0.0,45.0,0.0,0.0,medium,73.018,73.018,0.6288
16,セントメモリーズ,8,差し,差し,1060.29,1060.29,13,7.0,71.482,12.0,42.0-75.0,0.75,49.394,54.5,74.586,20.959,29.7,72.773,48.042,39.993,54.522,-1.0,46.828,46.497,0.485,-1.0,-1.25,0.072,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.7,0.394,0.351,0.124,0.726,1.0,72.628,39.377,52.011,62.761,58.846,43.741,65.0,42.037,0.0,0.0,32.551,50.8325,33.7,0.0,12.358,0.0,0.0,medium,73.018,73.018,0.6288
14,パラディレーヌ,7,追込,追込,1053.174,1053.174,14,6.65,78.598,12.0,70.0-110.0,0.75,71.301,69.714,89.243,61.19,71.643,80.259,70.386,56.633,70.419,0.378,66.634,67.601,2.796,0.459,0.718,0.072,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.7,0.325,0.34,0.542,0.795,1.0,79.475,32.517,54.479,84.943,76.198,56.123,65.0,78.341,0.0,0.0,47.047,49.0325,34.4,0.0,54.236,0.0,0.0,medium,73.018,73.018,0.6288
2,ウイントワイライト,1,追込,追込,1038.23,1038.23,15,0.65,93.543,12.0,70.0-110.0,0.75,70.123,82.0,73.486,49.404,69.107,83.472,68.346,51.961,63.767,-0.379,65.317,64.738,-0.549,0.312,0.379,0.072,0.0,0.0,0.0,0.0,0.0,1.0,0.579,0.7,0.118,0.104,0.726,0.83,1.0,83.004,11.75,43.081,84.775,73.611,48.134,65.0,56.493,0.0,0.0,56.872,44.625,32.5,0.0,72.579,0.0,0.0,medium,73.018,73.018,0.6288
4,ミアネーロ,2,追込,追込,1027.164,1027.164,16,1.65,104.608,12.0,70.0-110.0,0.75,56.31,64.143,76.871,34.082,49.071,57.694,54.869,48.843,54.434,-1.0,57.096,57.796,2.33,-0.602,-0.443,0.072,0.0,0.0,0.0,0.0,0.0,1.0,0.142,0.7,0.205,0.201,0.441,0.598,1.0,59.783,20.476,37.968,69.035,57.141,44.219,65.0,71.434,0.0,0.0,42.419,50.57,34.1,0.0,44.082,0.0,0.0,medium,73.018,73.018,0.6288
15,ルージュソリテール,8,逃げ,逃げ,1137.793,1137.793,1,7.0,0.0,12.0,0.0-8.0,0.75,75.755,73.429,77.586,74.853,84.15,89.093,75.017,55.682,78.94,1.0,64.497,61.91,-2.745,0.221,0.044,0.08,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.7,0.773,0.773,0.148,0.882,1.0,88.242,77.258,82.201,84.147,80.784,69.363,65.0,66.358,0.0,0.0,35.365,52.03,33.2,0.0,14.831,0.0,0.0,medium,73.406,73.406,0.6321
11,テレサ,6,先行,先行,1125.793,1125.793,2,5.22,12.0,12.0,12.0-32.0,0.75,70.675,68.643,82.457,67.127,74.443,77.143,69.64,55.919,74.276,0.817,63.343,62.521,0.703,0.093,0.117,0.08,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.7,0.776,0.788,0.088,0.773,1.0,77.342,77.561,78.15,74.142,73.6,67.05,65.0,72.062,0.0,0.0,31.002,50.06,34.3,0.0,8.824,0.0,0.0,medium,73.406,73.406,0.6321
13,ビップデイジー,7,先行,先行,1122.394,1122.394,3,6.22,15.398,12.0,12.0-32.0,0.75,65.857,57.714,83.529,52.226,70.536,83.998,65.953,52.045,71.191,0.466,59.948,57.539,-2.458,-0.285,-0.473,0.08,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.7,0.505,0.547,0.15,0.839,1.0,83.868,50.472,67.809,76.822,76.631,60.961,65.0,62.065,0.0,0.0,35.726,50.8275,33.6,0.0,15.0,0.0,0.0,medium,73.406,73.406,0.6321
7,セキトバイースト,4,先行,先行,1118.54,1118.54,4,3.22,19.253,12.0,12.0-32.0,0.75,63.478,59.143,87.0,49.447,65.086,69.753,62.736,53.595,69.978,0.328,60.224,57.391,-2.599,-0.254,-0.491,0.08,0.0,0.0,0.0,0.0,0.0,1.0,-0.623,0.7,0.755,0.814,0.061,0.703,1.0,70.283,75.469,76.376,59.897,68.56,66.657,65.0,71.029,0.0,0.0,30.738,49.06,33.8,0.0,6.122,0.0,0.0,medium,73.406,73.406,0.6321
