horse_name,horse_number,section_index,distance_m,current_speed,elapsed_time,position_m
クロノスウィフト,10,20,2100,24.71808329103694,99.53045772573442,2100.0
クロノスウィフト,10,21,2200,24.616779670991704,103.59272750011273,2200.0
カゼノブリッツ,14,0,100,19.453619964957547,5.1404314559518145,100.0
カゼノブリッツ,14,1,200,19.453619964957547,10.280862911903629,200.0
カゼノブリッツ,14,2,300,19.453619964957547,15.421294367855443,300.0
カゼノブリッツ,14,3,400,19.453619964957547,20.561725823807258,400.0
カゼノブリッツ,14,4,500,19.453619964957547,25.70215727975907,500.0
カゼノブリッツ,14,5,600,19.453619964957547,30.842588735710883,600.0
カゼノブリッツ,14,6,700,19.453619964957547,35.983020191662696,700.0
カゼノブリッツ,14,7,800,19.453619964957547,41.12345164761451,800.0
カゼノブリッツ,14,8,900,19.453619964957547,46.26388310356632,900.0
カゼノブリッツ,14,9,1000,19.453619964957547,51.404314559518134,1000.0
カゼノブリッツ,14,10,1100,19.453619964957547,56.54474601546995,1100.0
カゼノブリッツ,14,11,1200,19.453619964957547,61.68517747142176,1200.0
カゼノブリッツ,14,12,1300,19.453619964957547,66.82560892737358,1300.0
カゼノブリッツ,14,13,1400,21.222130870862774,71.53767109532942,1400.0
カゼノブリッツ,14,14,1500,21.222130870862774,76.24973326328525,1500.0
カゼノブリッツ,14,15,1600,21.137242347379324,80.9807193756907,1600.0
カゼノブリッツ,14,16,1700,24.649107756240827,85.03766135464251,1700.0
カゼノブリッツ,14,17,1800,24.5497161927076,89.11102819990586,1800.0
カゼノブリッツ,14,18,1900,24.450324629174368,93.20095344697923,1900.0
カゼノブリッツ,14,19,2000,24.35093306564114,97.30757226648963,2000.0
カゼノブリッツ,14,20,2100,24.251541502107912,101.43102149099802,2100.0
カゼノブリッツ,14,21,2200,24.15214993857468,105.57143964235624,2200.0
