horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,time,elapsed_time,progress
15,マイユニバース,7,差し,39.992,12,6.22,4.155,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,2.848,2.848,0.0201
10,ジューンテイク,5,差し,39.642,13,4.0,4.505,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,2.848,2.848,0.0201
13,シェイクユアハート,7,差し,39.292,14,6.22,4.855,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,2.848,2.848,0.0201
14,スティンガーグラス,7,差し,38.942,15,6.0,5.205,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,2.848,2.848,0.0201
11,シンエンペラー,6,差し,38.592,16,5.22,5.555,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,2.848,2.848,0.0201
8,タガノデュード,4,追込,38.098,17,3.0,6.049,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,2.848,2.848,0.0201
6,ビザンチンドリーム,3,追込,36.548,18,2.0,7.599,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,2.848,2.848,0.0201
16,メイショウタバル,8,逃げ,51.505,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,3.323,3.323,0.0234
12,マイネルエンペラー,6,逃げ,50.858,2,5.0,0.647,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,3.323,3.323,0.0234
5,クロワデュノール,3,先行,50.333,3,2.22,1.172,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,3.323,3.323,0.0234
9,コスモキュランダ,5,先行,49.944,4,4.22,1.561,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,3.323,3.323,0.0234
2,ミュージアムマイル,1,先行,49.594,5,0.0,1.911,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,3.323,3.323,0.0234
7,ファミリータイム,4,先行,49.244,6,3.22,2.261,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,3.323,3.323,0.0234
4,ミクニインスパイア,2,先行,48.894,7,1.0,2.611,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,3.323,3.323,0.0234
3,シュガークン,2,先行,48.544,8,1.22,2.961,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,3.323,3.323,0.0234
17,レガレイラ,8,先行,48.194,9,7.0,3.311,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,3.323,3.323,0.0234
18,ミステリーウェイ,8,先行,47.844,10,7.0,3.661,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,3.323,3.323,0.0234
1,ダノンデサイル,1,差し,47.494,11,0.22,4.011,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,3.323,3.323,0.0234
15,マイユニバース,7,差し,47.144,12,6.22,4.361,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,3.323,3.323,0.0234
10,ジューンテイク,5,差し,46.709,13,4.0,4.796,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,3.323,3.323,0.0234
13,シェイクユアハート,7,差し,46.307,14,6.22,5.198,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,3.323,3.323,0.0234
14,スティンガーグラス,7,差し,45.957,15,6.0,5.548,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,3.323,3.323,0.0234
11,シンエンペラー,6,差し,45.607,16,5.22,5.898,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,3.323,3.323,0.0234
8,タガノデュード,4,追込,44.448,17,3.0,7.057,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,3.323,3.323,0.0234
6,ビザンチンドリーム,3,追込,42.64,18,2.0,8.865,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,3.323,3.323,0.0234
16,メイショウタバル,8,逃げ,58.863,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,3.798,3.798,0.0268
12,マイネルエンペラー,6,逃げ,58.123,2,5.0,0.74,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,3.798,3.798,0.0268
5,クロワデュノール,3,先行,57.523,3,2.22,1.34,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,3.798,3.798,0.0268
9,コスモキュランダ,5,先行,57.079,4,4.22,1.784,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,3.798,3.798,0.0268
2,ミュージアムマイル,1,先行,56.729,5,0.0,2.134,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,3.798,3.798,0.0268
7,ファミリータイム,4,先行,56.379,6,3.22,2.484,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,3.798,3.798,0.0268
4,ミクニインスパイア,2,先行,56.029,7,1.0,2.834,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,3.798,3.798,0.0268
3,シュガークン,2,先行,55.679,8,1.22,3.184,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,3.798,3.798,0.0268
17,レガレイラ,8,先行,55.329,9,7.0,3.534,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,3.798,3.798,0.0268
18,ミステリーウェイ,8,先行,54.979,10,7.0,3.884,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,3.798,3.798,0.0268
1,ダノンデサイル,1,差し,54.282,11,0.22,4.581,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,3.798,3.798,0.0268
15,マイユニバース,7,差し,53.932,12,6.22,4.931,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,3.798,3.798,0.0268
10,ジューンテイク,5,差し,53.381,13,4.0,5.482,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,3.798,3.798,0.0268
13,シェイクユアハート,7,差し,52.922,14,6.22,5.941,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,3.798,3.798,0.0268
14,スティンガーグラス,7,差し,52.572,15,6.0,6.291,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,3.798,3.798,0.0268
11,シンエンペラー,6,差し,52.222,16,5.22,6.641,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,3.798,3.798,0.0268
8,タガノデュード,4,追込,50.798,17,3.0,8.065,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,3.798,3.798,0.0268
6,ビザンチンドリーム,3,追込,48.731,18,2.0,10.132,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,3.798,3.798,0.0268
16,メイショウタバル,8,逃げ,66.221,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,4.272,4.272,0.0301
12,マイネルエンペラー,6,逃げ,65.388,2,5.0,0.832,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,4.272,4.272,0.0301
5,クロワデュノール,3,先行,64.713,3,2.22,1.507,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,4.272,4.272,0.0301
9,コスモキュランダ,5,先行,64.214,4,4.22,2.007,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,4.272,4.272,0.0301
2,ミュージアムマイル,1,先行,63.864,5,0.0,2.357,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,4.272,4.272,0.0301
7,ファミリータイム,4,先行,63.514,6,3.22,2.707,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,4.272,4.272,0.0301
4,ミクニインスパイア,2,先行,63.164,7,1.0,3.057,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,4.272,4.272,0.0301
3,シュガークン,2,先行,62.814,8,1.22,3.407,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,4.272,4.272,0.0301
17,レガレイラ,8,先行,62.464,9,7.0,3.757,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,4.272,4.272,0.0301
18,ミステリーウェイ,8,先行,62.114,10,7.0,4.107,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,4.272,4.272,0.0301
1,ダノンデサイル,1,差し,61.067,11,0.22,5.154,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,4.272,4.272,0.0301
15,マイユニバース,7,差し,60.717,12,6.22,5.504,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,4.272,4.272,0.0301
10,ジューンテイク,5,差し,60.054,13,4.0,6.167,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,4.272,4.272,0.0301
13,シェイクユアハート,7,差し,59.537,14,6.22,6.684,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,4.272,4.272,0.0301
14,スティンガーグラス,7,差し,59.187,15,6.0,7.034,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,4.272,4.272,0.0301
11,シンエンペラー,6,差し,58.837,16,5.22,7.384,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,4.272,4.272,0.0301
8,タガノデュード,4,追込,57.147,17,3.0,9.073,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,4.272,4.272,0.0301
6,ビザンチンドリーム,3,追込,54.823,18,2.0,11.398,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,4.272,4.272,0.0301
16,メイショウタバル,8,逃げ,73.579,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,4.747,4.747,0.0334
12,マイネルエンペラー,6,逃げ,72.654,2,5.0,0.925,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,4.747,4.747,0.0334
5,クロワデュノール,3,先行,71.904,3,2.22,1.675,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,4.747,4.747,0.0334
9,コスモキュランダ,5,先行,71.349,4,4.22,2.23,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,4.747,4.747,0.0334
2,ミュージアムマイル,1,先行,70.999,5,0.0,2.58,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,4.747,4.747,0.0334
7,ファミリータイム,4,先行,70.649,6,3.22,2.93,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,4.747,4.747,0.0334
4,ミクニインスパイア,2,先行,70.299,7,1.0,3.28,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,4.747,4.747,0.0334
3,シュガークン,2,先行,69.949,8,1.22,3.63,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,4.747,4.747,0.0334
17,レガレイラ,8,先行,69.599,9,7.0,3.98,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,4.747,4.747,0.0334
18,ミステリーウェイ,8,先行,69.249,10,7.0,4.33,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,4.747,4.747,0.0334
1,ダノンデサイル,1,差し,67.852,11,0.22,5.727,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,4.747,4.747,0.0334
15,マイユニバース,7,差し,67.471,12,6.22,6.107,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,4.747,4.747,0.0334
10,ジューンテイク,5,差し,66.727,13,4.0,6.852,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,4.747,4.747,0.0334
13,シェイクユアハート,7,差し,66.152,14,6.22,7.426,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,4.747,4.747,0.0334
14,スティンガーグラス,7,差し,65.802,15,6.0,7.776,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,4.747,4.747,0.0334
11,シンエンペラー,6,差し,65.452,16,5.22,8.126,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,4.747,4.747,0.0334
8,タガノデュード,4,追込,63.497,17,3.0,10.082,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,4.747,4.747,0.0334
6,ビザンチンドリーム,3,追込,60.914,18,2.0,12.665,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,4.747,4.747,0.0334
16,メイショウタバル,8,逃げ,80.936,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,5.222,5.222,0.0368
12,マイネルエンペラー,6,逃げ,79.919,2,5.0,1.017,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,5.222,5.222,0.0368
5,クロワデュノール,3,先行,79.094,3,2.22,1.842,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,5.222,5.222,0.0368
9,コスモキュランダ,5,先行,78.484,4,4.22,2.453,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,5.222,5.222,0.0368
2,ミュージアムマイル,1,先行,78.134,5,0.0,2.803,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,5.222,5.222,0.0368
7,ファミリータイム,4,先行,77.784,6,3.22,3.153,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,5.222,5.222,0.0368
4,ミクニインスパイア,2,先行,77.434,7,1.0,3.503,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,5.222,5.222,0.0368
3,シュガークン,2,先行,77.084,8,1.22,3.853,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,5.222,5.222,0.0368
17,レガレイラ,8,先行,76.734,9,7.0,4.203,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,5.222,5.222,0.0368
18,ミステリーウェイ,8,先行,76.384,10,7.0,4.553,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,5.222,5.222,0.0368
1,ダノンデサイル,1,差し,74.637,11,0.22,6.299,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,5.222,5.222,0.0368
15,マイユニバース,7,差し,74.218,12,6.22,6.718,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,5.222,5.222,0.0368
10,ジューンテイク,5,差し,73.399,13,4.0,7.537,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,5.222,5.222,0.0368
13,シェイクユアハート,7,差し,72.768,14,6.22,8.169,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,5.222,5.222,0.0368
14,スティンガーグラス,7,差し,72.418,15,6.0,8.519,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,5.222,5.222,0.0368
11,シンエンペラー,6,差し,72.068,16,5.22,8.869,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,5.222,5.222,0.0368
8,タガノデュード,4,追込,69.847,17,3.0,11.09,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,5.222,5.222,0.0368
6,ビザンチンドリーム,3,追込,67.005,18,2.0,13.931,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,5.222,5.222,0.0368
16,メイショウタバル,8,逃げ,88.294,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,5.696,5.696,0.0401
12,マイネルエンペラー,6,逃げ,87.184,2,5.0,1.11,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,5.696,5.696,0.0401
5,クロワデュノール,3,先行,86.285,3,2.22,2.01,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,5.696,5.696,0.0401
9,コスモキュランダ,5,先行,85.619,4,4.22,2.676,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,5.696,5.696,0.0401
2,ミュージアムマイル,1,先行,85.269,5,0.0,3.026,73.195,82.272,88.292,85.626,0.655,0.737,0.0,0.0,0.0,0.0,0.579,0.0,0.425,0.425,0.719,0.695,1.0,69.454,5.696,5.696,0.0401
7,ファミリータイム,4,先行,84.919,6,3.22,3.376,60.592,73.6,79.145,76.604,-0.131,-0.225,0.0,0.0,0.0,0.0,-0.623,0.0,0.723,0.723,0.183,0.607,1.0,60.662,5.696,5.696,0.0401
4,ミクニインスパイア,2,先行,84.569,7,1.0,3.726,62.769,75.093,80.598,78.197,-0.006,-0.056,0.0,0.0,0.0,0.0,0.142,0.0,0.627,0.67,0.291,0.63,1.0,62.999,5.696,5.696,0.0401
3,シュガークン,2,先行,84.219,8,1.22,4.076,52.467,61.843,62.755,62.654,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.669,0.0,0.849,0.838,0.118,0.573,1.0,57.331,5.696,5.696,0.0401
17,レガレイラ,8,先行,83.869,9,7.0,4.426,68.507,79.338,86.312,83.416,0.485,0.501,0.0,0.0,0.0,0.0,0.713,0.0,0.34,0.314,0.719,0.671,1.0,67.084,5.696,5.696,0.0401
18,ミステリーウェイ,8,先行,83.519,10,7.0,4.776,43.76,58.039,58.955,59.981,-1.0,-1.25,0.0,0.0,0.0,0.0,-0.375,0.0,0.786,0.787,0.0,0.547,1.0,54.75,5.696,5.696,0.0401
1,ダノンデサイル,1,差し,81.422,11,0.22,6.872,79.175,85.766,91.14,88.858,0.9,1.081,0.0,0.0,0.0,0.0,-0.57,0.0,0.504,0.49,0.875,0.757,1.0,75.688,5.696,5.696,0.0401
15,マイユニバース,7,差し,80.965,12,6.22,7.329,70.558,80.631,87.338,84.515,0.573,0.618,0.0,0.0,0.0,0.0,-0.769,0.0,0.592,0.592,0.512,0.683,1.0,68.346,5.696,5.696,0.0401
10,ジューンテイク,5,差し,80.072,13,4.0,8.223,67.114,73.771,79.136,77.483,-0.132,-0.132,0.0,0.0,0.0,0.0,0.361,0.0,0.524,0.549,0.278,0.697,1.0,69.684,5.696,5.696,0.0401
13,シェイクユアハート,7,差し,79.383,14,6.22,8.912,67.357,78.592,85.989,82.377,0.457,0.39,0.0,0.0,0.0,0.0,-0.56,0.0,0.364,0.368,0.65,0.66,1.0,66.042,5.696,5.696,0.0401
14,スティンガーグラス,7,差し,79.033,15,6.0,9.262,61.121,77.264,85.596,81.585,0.424,0.306,0.0,0.0,0.0,0.0,-0.042,0.0,0.355,0.406,0.577,0.563,1.0,56.321,5.696,5.696,0.0401
11,シンエンペラー,6,差し,78.683,16,5.22,9.612,54.86,73.209,81.503,78.732,0.072,0.001,0.0,0.0,0.0,0.0,-0.07,0.0,0.541,0.531,0.205,0.643,1.0,64.317,5.696,5.696,0.0401
8,タガノデュード,4,追込,76.197,17,3.0,12.098,71.2,81.806,88.626,85.856,0.684,0.761,0.0,0.0,0.0,0.0,0.22,0.0,0.129,0.145,0.993,0.697,1.0,69.652,5.696,5.696,0.0401
6,ビザンチンドリーム,3,追込,73.097,18,2.0,15.198,58.422,76.695,85.182,81.047,0.388,0.248,0.0,0.0,0.0,0.0,0.338,0.0,0.145,0.137,0.677,0.571,1.0,57.07,5.696,5.696,0.0401
16,メイショウタバル,8,逃げ,95.652,1,7.0,0.0,74.557,75.358,74.809,75.475,-0.504,-0.346,0.0,0.0,0.0,0.0,0.227,0.0,0.911,0.911,0.04,0.738,1.0,73.79,6.171,6.171,0.0435
12,マイネルエンペラー,6,逃げ,94.45,2,5.0,1.202,52.086,66.306,69.937,69.574,-0.922,-0.975,0.0,0.0,0.0,0.0,0.09,0.0,0.562,0.562,0.107,0.595,1.0,59.477,6.171,6.171,0.0435
5,クロワデュノール,3,先行,93.475,3,2.22,2.177,84.154,89.408,93.784,91.84,1.0,1.25,0.0,0.0,0.0,0.0,-0.074,0.0,0.659,0.683,0.465,0.796,1.0,79.599,6.171,6.171,0.0435
9,コスモキュランダ,5,先行,92.753,4,4.22,2.899,64.219,71.241,72.936,73.106,-0.665,-0.598,0.0,0.0,0.0,0.0,-0.541,0.0,0.818,0.81,0.0,0.702,1.0,70.213,6.171,6.171,0.0435
