horse_number,horse_name,frame,actual_running_style,position_m,rank,lane,gap_from_leader,race_power,performance_index,mid_race_move_score,normalized_mid_race_move,final_performance_score,late_power,normalized_final_performance,normalized_late_power,late_phase,late_ratio,gap_adjustment,escape_fade,stalker_fade,fade_penalty,late_gain_multiplier,tie_breaker,ability_factor,early_aggressiveness,mid_positioning,late_kick_timing,sustain_speed,time_reliability,recent_time_score,stamina,acceleration,last3f_score,pace,time,elapsed_time,progress
11,シンエンペラー,6,先行,1211.24,4,5.22,17.522,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,79.275,79.275,0.5585
15,マイユニバース,7,差し,1197.185,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,79.275,79.275,0.5585
13,シェイクユアハート,7,差し,1191.235,6,6.22,37.527,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,79.275,79.275,0.5585
10,ジューンテイク,5,差し,1187.899,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,79.275,79.275,0.5585
12,マイネルエンペラー,6,差し,1180.798,8,5.0,47.965,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,79.275,79.275,0.5585
17,レガレイラ,8,追込,1172.511,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,79.275,79.275,0.5585
16,メイショウタバル,8,逃げ,1236.12,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,79.75,79.75,0.5619
18,ミステリーウェイ,8,逃げ,1226.252,2,7.0,9.868,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,79.75,79.75,0.5619
14,スティンガーグラス,7,先行,1222.234,3,6.0,13.887,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,79.75,79.75,0.5619
11,シンエンペラー,6,先行,1218.586,4,5.22,17.534,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,79.75,79.75,0.5619
15,マイユニバース,7,差し,1204.542,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,79.75,79.75,0.5619
13,シェイクユアハート,7,差し,1198.563,6,6.22,37.557,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,79.75,79.75,0.5619
10,ジューンテイク,5,差し,1195.256,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,79.75,79.75,0.5619
12,マイネルエンペラー,6,差し,1188.083,8,5.0,48.037,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,79.75,79.75,0.5619
17,レガレイラ,8,追込,1179.868,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,79.75,79.75,0.5619
16,メイショウタバル,8,逃げ,1243.478,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,80.224,80.224,0.5652
18,ミステリーウェイ,8,逃げ,1233.498,2,7.0,9.98,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,80.224,80.224,0.5652
14,スティンガーグラス,7,先行,1229.482,3,6.0,13.996,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,80.224,80.224,0.5652
11,シンエンペラー,6,先行,1225.932,4,5.22,17.547,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,80.224,80.224,0.5652
15,マイユニバース,7,差し,1211.9,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,80.224,80.224,0.5652
13,シェイクユアハート,7,差し,1205.891,6,6.22,37.587,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,80.224,80.224,0.5652
10,ジューンテイク,5,差し,1202.614,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,80.224,80.224,0.5652
12,マイネルエンペラー,6,差し,1195.369,8,5.0,48.109,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,80.224,80.224,0.5652
17,レガレイラ,8,追込,1187.226,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,80.224,80.224,0.5652
16,メイショウタバル,8,逃げ,1250.836,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,80.699,80.699,0.5686
18,ミステリーウェイ,8,逃げ,1240.744,2,7.0,10.092,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,80.699,80.699,0.5686
14,スティンガーグラス,7,先行,1236.73,3,6.0,14.106,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,80.699,80.699,0.5686
11,シンエンペラー,6,先行,1233.277,4,5.22,17.559,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,80.699,80.699,0.5686
15,マイユニバース,7,差し,1219.258,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,80.699,80.699,0.5686
13,シェイクユアハート,7,差し,1213.219,6,6.22,37.617,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,80.699,80.699,0.5686
10,ジューンテイク,5,差し,1209.972,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,80.699,80.699,0.5686
12,マイネルエンペラー,6,差し,1202.654,8,5.0,48.182,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,80.699,80.699,0.5686
17,レガレイラ,8,追込,1194.584,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,80.699,80.699,0.5686
16,メイショウタバル,8,逃げ,1258.194,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,81.174,81.174,0.5719
18,ミステリーウェイ,8,逃げ,1247.99,2,7.0,10.204,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,81.174,81.174,0.5719
14,スティンガーグラス,7,先行,1243.978,3,6.0,14.216,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,81.174,81.174,0.5719
11,シンエンペラー,6,先行,1240.623,4,5.22,17.571,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,81.174,81.174,0.5719
15,マイユニバース,7,差し,1226.616,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,81.174,81.174,0.5719
13,シェイクユアハート,7,差し,1220.547,6,6.22,37.647,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,81.174,81.174,0.5719
10,ジューンテイク,5,差し,1217.33,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,81.174,81.174,0.5719
12,マイネルエンペラー,6,差し,1209.94,8,5.0,48.254,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,81.174,81.174,0.5719
17,レガレイラ,8,追込,1201.942,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,81.174,81.174,0.5719
16,メイショウタバル,8,逃げ,1265.552,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,81.649,81.649,0.5753
18,ミステリーウェイ,8,逃げ,1255.236,2,7.0,10.316,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,81.649,81.649,0.5753
14,スティンガーグラス,7,先行,1251.227,3,6.0,14.325,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,81.649,81.649,0.5753
11,シンエンペラー,6,先行,1247.968,4,5.22,17.583,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,81.649,81.649,0.5753
15,マイユニバース,7,差し,1233.974,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,81.649,81.649,0.5753
13,シェイクユアハート,7,差し,1227.875,6,6.22,37.677,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,81.649,81.649,0.5753
10,ジューンテイク,5,差し,1224.688,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,81.649,81.649,0.5753
12,マイネルエンペラー,6,差し,1217.225,8,5.0,48.326,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,81.649,81.649,0.5753
17,レガレイラ,8,追込,1209.3,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,81.649,81.649,0.5753
16,メイショウタバル,8,逃げ,1272.91,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,82.123,82.123,0.5786
18,ミステリーウェイ,8,逃げ,1262.482,2,7.0,10.428,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,82.123,82.123,0.5786
14,スティンガーグラス,7,先行,1258.475,3,6.0,14.435,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,82.123,82.123,0.5786
11,シンエンペラー,6,先行,1255.314,4,5.22,17.596,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,82.123,82.123,0.5786
15,マイユニバース,7,差し,1241.332,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,82.123,82.123,0.5786
13,シェイクユアハート,7,差し,1235.203,6,6.22,37.707,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,82.123,82.123,0.5786
10,ジューンテイク,5,差し,1232.046,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,82.123,82.123,0.5786
12,マイネルエンペラー,6,差し,1224.511,8,5.0,48.399,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,82.123,82.123,0.5786
17,レガレイラ,8,追込,1216.658,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,82.123,82.123,0.5786
16,メイショウタバル,8,逃げ,1280.268,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,82.598,82.598,0.5819
18,ミステリーウェイ,8,逃げ,1269.727,2,7.0,10.54,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,82.598,82.598,0.5819
14,スティンガーグラス,7,先行,1265.723,3,6.0,14.545,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,82.598,82.598,0.5819
11,シンエンペラー,6,先行,1262.66,4,5.22,17.608,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,82.598,82.598,0.5819
15,マイユニバース,7,差し,1248.69,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,82.598,82.598,0.5819
13,シェイクユアハート,7,差し,1242.531,6,6.22,37.737,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,82.598,82.598,0.5819
10,ジューンテイク,5,差し,1239.404,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,82.598,82.598,0.5819
12,マイネルエンペラー,6,差し,1231.797,8,5.0,48.471,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,82.598,82.598,0.5819
17,レガレイラ,8,追込,1224.016,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,82.598,82.598,0.5819
16,メイショウタバル,8,逃げ,1287.625,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,83.073,83.073,0.5853
18,ミステリーウェイ,8,逃げ,1276.973,2,7.0,10.652,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,83.073,83.073,0.5853
14,スティンガーグラス,7,先行,1272.971,3,6.0,14.654,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,83.073,83.073,0.5853
11,シンエンペラー,6,先行,1270.005,4,5.22,17.62,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,83.073,83.073,0.5853
15,マイユニバース,7,差し,1256.047,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,83.073,83.073,0.5853
13,シェイクユアハート,7,差し,1249.859,6,6.22,37.767,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,83.073,83.073,0.5853
10,ジューンテイク,5,差し,1246.761,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,83.073,83.073,0.5853
12,マイネルエンペラー,6,差し,1239.082,8,5.0,48.543,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,83.073,83.073,0.5853
17,レガレイラ,8,追込,1231.373,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,83.073,83.073,0.5853
16,メイショウタバル,8,逃げ,1294.983,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,83.547,83.547,0.5886
18,ミステリーウェイ,8,逃げ,1284.219,2,7.0,10.764,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,83.547,83.547,0.5886
14,スティンガーグラス,7,先行,1280.219,3,6.0,14.764,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,83.547,83.547,0.5886
11,シンエンペラー,6,先行,1277.351,4,5.22,17.632,54.86,73.25,67.405,-0.216,81.295,78.555,0.213,0.17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.07,0.3,0.541,0.531,0.205,0.643,1.0,64.317,100.0,95.118,95.118,medium,83.547,83.547,0.5886
15,マイユニバース,7,差し,1263.405,5,6.22,31.578,70.558,80.631,73.863,0.931,87.338,84.515,0.778,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.769,0.3,0.592,0.592,0.512,0.683,1.0,68.346,100.0,98.956,98.956,medium,83.547,83.547,0.5886
13,シェイクユアハート,7,差し,1257.187,6,6.22,37.796,67.357,78.592,66.532,-0.371,85.989,82.377,0.652,0.638,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.56,0.3,0.364,0.368,0.65,0.66,1.0,66.042,88.753,100.0,100.0,medium,83.547,83.547,0.5886
10,ジューンテイク,5,差し,1254.119,7,4.0,40.864,67.114,73.771,69.824,0.214,79.136,77.483,0.011,0.039,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.361,0.3,0.524,0.549,0.278,0.697,1.0,69.684,84.654,89.662,89.662,medium,83.547,83.547,0.5886
12,マイネルエンペラー,6,差し,1246.368,8,5.0,48.616,52.086,65.976,65.239,-0.6,69.856,69.505,-0.857,-0.939,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09,0.3,0.562,0.562,0.107,0.595,1.0,59.477,100.0,70.967,70.967,medium,83.547,83.547,0.5886
17,レガレイラ,8,追込,1238.731,9,7.0,56.252,68.507,80.153,68.664,0.008,87.377,84.321,0.782,0.877,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.713,0.3,0.34,0.314,0.719,0.671,1.0,67.084,100.0,100.0,100.0,medium,83.547,83.547,0.5886
16,メイショウタバル,8,逃げ,1302.341,1,7.0,0.0,74.557,75.358,78.228,1.0,74.809,75.475,-0.394,-0.207,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.227,0.3,0.911,0.911,0.04,0.738,1.0,73.79,82.049,66.925,66.925,medium,84.022,84.022,0.592
18,ミステリーウェイ,8,逃げ,1291.465,2,7.0,10.876,43.76,59.868,63.926,-0.833,60.784,61.535,-1.0,-1.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.375,0.3,0.786,0.787,0.0,0.547,1.0,54.75,96.416,51.148,51.148,medium,84.022,84.022,0.592
14,スティンガーグラス,7,先行,1287.468,3,6.0,14.873,61.121,76.525,63.904,-0.837,84.607,80.744,0.523,0.438,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.042,0.3,0.355,0.406,0.577,0.563,1.0,56.321,100.0,100.0,100.0,medium,84.022,84.022,0.592
